global_id,label_id,label_name,sheikh_id,sheikh_name,audio_num,original_file,new_file,original_path,new_path
1189,002,Izhar,005,abdulah_marsh,376,5.mp3,002_005_376_1189.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/5.mp3,/content/dataset/002_005_376_1189.wav
1190,002,Izhar,005,abdulah_marsh,377,50.mp3,002_005_377_1190.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/50.mp3,/content/dataset/002_005_377_1190.wav
1191,002,Izhar,005,abdulah_marsh,378,51.mp3,002_005_378_1191.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/51.mp3,/content/dataset/002_005_378_1191.wav
1192,002,Izhar,005,abdulah_marsh,379,52.mp3,002_005_379_1192.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/52.mp3,/content/dataset/002_005_379_1192.wav
1193,002,Izhar,005,abdulah_marsh,380,53.mp3,002_005_380_1193.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/53.mp3,/content/dataset/002_005_380_1193.wav
1194,002,Izhar,005,abdulah_marsh,381,54.mp3,002_005_381_1194.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/54.mp3,/content/dataset/002_005_381_1194.wav
1195,002,Izhar,005,abdulah_marsh,382,55.mp3,002_005_382_1195.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/55.mp3,/content/dataset/002_005_382_1195.wav
1196,002,Izhar,005,abdulah_marsh,383,56.mp3,002_005_383_1196.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/56.mp3,/content/dataset/002_005_383_1196.wav
1197,002,Izhar,005,abdulah_marsh,384,57.mp3,002_005_384_1197.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/57.mp3,/content/dataset/002_005_384_1197.wav
1198,002,Izhar,005,abdulah_marsh,385,58.mp3,002_005_385_1198.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/58.mp3,/content/dataset/002_005_385_1198.wav
1199,002,Izhar,005,abdulah_marsh,386,59.mp3,002_005_386_1199.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/59.mp3,/content/dataset/002_005_386_1199.wav
1200,002,Izhar,005,abdulah_marsh,387,6.mp3,002_005_387_1200.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/6.mp3,/content/dataset/002_005_387_1200.wav
1201,002,Izhar,005,abdulah_marsh,388,60.mp3,002_005_388_1201.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/60.mp3,/content/dataset/002_005_388_1201.wav
1202,002,Izhar,005,abdulah_marsh,389,61.mp3,002_005_389_1202.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/61.mp3,/content/dataset/002_005_389_1202.wav
1203,002,Izhar,005,abdulah_marsh,390,62.mp3,002_005_390_1203.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/62.mp3,/content/dataset/002_005_390_1203.wav
1204,002,Izhar,005,abdulah_marsh,391,63.mp3,002_005_391_1204.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/63.mp3,/content/dataset/002_005_391_1204.wav
1205,002,Izhar,005,abdulah_marsh,392,64.mp3,002_005_392_1205.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/64.mp3,/content/dataset/002_005_392_1205.wav
1206,002,Izhar,005,abdulah_marsh,393,65.mp3,002_005_393_1206.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/65.mp3,/content/dataset/002_005_393_1206.wav
1207,002,Izhar,005,abdulah_marsh,394,66.mp3,002_005_394_1207.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/66.mp3,/content/dataset/002_005_394_1207.wav
1208,002,Izhar,005,abdulah_marsh,395,67.mp3,002_005_395_1208.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/67.mp3,/content/dataset/002_005_395_1208.wav
1209,002,Izhar,005,abdulah_marsh,396,68.mp3,002_005_396_1209.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/68.mp3,/content/dataset/002_005_396_1209.wav
1210,002,Izhar,005,abdulah_marsh,397,69.mp3,002_005_397_1210.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/69.mp3,/content/dataset/002_005_397_1210.wav
1211,002,Izhar,005,abdulah_marsh,398,7.mp3,002_005_398_1211.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/7.mp3,/content/dataset/002_005_398_1211.wav
1212,002,Izhar,005,abdulah_marsh,399,70.mp3,002_005_399_1212.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/70.mp3,/content/dataset/002_005_399_1212.wav
1213,002,Izhar,005,abdulah_marsh,400,71.mp3,002_005_400_1213.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/71.mp3,/content/dataset/002_005_400_1213.wav
1214,002,Izhar,005,abdulah_marsh,401,72.mp3,002_005_401_1214.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/72.mp3,/content/dataset/002_005_401_1214.wav
1215,002,Izhar,005,abdulah_marsh,402,73.mp3,002_005_402_1215.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/73.mp3,/content/dataset/002_005_402_1215.wav
1216,002,Izhar,005,abdulah_marsh,403,74.mp3,002_005_403_1216.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/74.mp3,/content/dataset/002_005_403_1216.wav
1217,002,Izhar,005,abdulah_marsh,404,75.mp3,002_005_404_1217.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/75.mp3,/content/dataset/002_005_404_1217.wav
1218,002,Izhar,005,abdulah_marsh,405,76.mp3,002_005_405_1218.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/76.mp3,/content/dataset/002_005_405_1218.wav
1219,002,Izhar,005,abdulah_marsh,406,77.mp3,002_005_406_1219.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/77.mp3,/content/dataset/002_005_406_1219.wav
1220,002,Izhar,005,abdulah_marsh,407,78.mp3,002_005_407_1220.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/78.mp3,/content/dataset/002_005_407_1220.wav
1221,002,Izhar,005,abdulah_marsh,408,79.mp3,002_005_408_1221.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/79.mp3,/content/dataset/002_005_408_1221.wav
1222,002,Izhar,005,abdulah_marsh,409,8.mp3,002_005_409_1222.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/8.mp3,/content/dataset/002_005_409_1222.wav
1223,002,Izhar,005,abdulah_marsh,410,80.mp3,002_005_410_1223.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/80.mp3,/content/dataset/002_005_410_1223.wav
1224,002,Izhar,005,abdulah_marsh,411,81.mp3,002_005_411_1224.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/81.mp3,/content/dataset/002_005_411_1224.wav
1225,002,Izhar,005,abdulah_marsh,412,82.mp3,002_005_412_1225.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/82.mp3,/content/dataset/002_005_412_1225.wav
1226,002,Izhar,005,abdulah_marsh,413,83.mp3,002_005_413_1226.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/83.mp3,/content/dataset/002_005_413_1226.wav
1227,002,Izhar,005,abdulah_marsh,414,84.mp3,002_005_414_1227.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/84.mp3,/content/dataset/002_005_414_1227.wav
1228,002,Izhar,005,abdulah_marsh,415,85.mp3,002_005_415_1228.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/85.mp3,/content/dataset/002_005_415_1228.wav
1229,002,Izhar,005,abdulah_marsh,416,86.mp3,002_005_416_1229.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/86.mp3,/content/dataset/002_005_416_1229.wav
1230,002,Izhar,005,abdulah_marsh,417,87.mp3,002_005_417_1230.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/87.mp3,/content/dataset/002_005_417_1230.wav
1231,002,Izhar,005,abdulah_marsh,418,88.mp3,002_005_418_1231.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/88.mp3,/content/dataset/002_005_418_1231.wav
1232,002,Izhar,005,abdulah_marsh,419,89.mp3,002_005_419_1232.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/89.mp3,/content/dataset/002_005_419_1232.wav
1233,002,Izhar,005,abdulah_marsh,420,9.mp3,002_005_420_1233.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/9.mp3,/content/dataset/002_005_420_1233.wav
1234,002,Izhar,005,abdulah_marsh,421,90.mp3,002_005_421_1234.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/90.mp3,/content/dataset/002_005_421_1234.wav
1235,002,Izhar,005,abdulah_marsh,422,91.mp3,002_005_422_1235.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/91.mp3,/content/dataset/002_005_422_1235.wav
1236,002,Izhar,005,abdulah_marsh,423,92.mp3,002_005_423_1236.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/92.mp3,/content/dataset/002_005_423_1236.wav
1237,002,Izhar,005,abdulah_marsh,424,93.mp3,002_005_424_1237.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/93.mp3,/content/dataset/002_005_424_1237.wav
1238,002,Izhar,005,abdulah_marsh,425,94.mp3,002_005_425_1238.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/94.mp3,/content/dataset/002_005_425_1238.wav
1239,002,Izhar,005,abdulah_marsh,426,95.mp3,002_005_426_1239.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/95.mp3,/content/dataset/002_005_426_1239.wav
1240,002,Izhar,005,abdulah_marsh,427,96.mp3,002_005_427_1240.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/96.mp3,/content/dataset/002_005_427_1240.wav
1241,002,Izhar,005,abdulah_marsh,428,97.mp3,002_005_428_1241.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/97.mp3,/content/dataset/002_005_428_1241.wav
1242,002,Izhar,005,abdulah_marsh,429,98.mp3,002_005_429_1242.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/98.mp3,/content/dataset/002_005_429_1242.wav
1243,002,Izhar,005,abdulah_marsh,430,99.mp3,002_005_430_1243.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/izhar_hamzh_abdualluh/izhar_hamz_abdullah/izhar_hamz_abdullah_split_files/99.mp3,/content/dataset/002_005_430_1243.wav
1244,003,Idgham,001,Yasser Aldosri,001, ادغام تنوين سورة المدثر _1.m4a,003_001_001_1244.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ ادغام تنوين سورة المدثر _1.m4a,/content/dataset/003_001_001_1244.wav
1245,003,Idgham,001,Yasser Aldosri,002, ادغام تنوين سورة المدثر _2.m4a,003_001_002_1245.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ ادغام تنوين سورة المدثر _2.m4a,/content/dataset/003_001_002_1245.wav
1246,003,Idgham,001,Yasser Aldosri,003,ادغام .mp3,003_001_003_1246.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام .mp3,/content/dataset/003_001_003_1246.wav
1247,003,Idgham,001,Yasser Aldosri,004,ادغام ت.mp3,003_001_004_1247.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ت.mp3,/content/dataset/003_001_004_1247.wav
1248,003,Idgham,001,Yasser Aldosri,005,ادغام ت_1.mp3,003_001_005_1248.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ت_1.mp3,/content/dataset/003_001_005_1248.wav
1249,003,Idgham,001,Yasser Aldosri,006,ادغام ت_2_1.mp3,003_001_006_1249.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ت_2_1.mp3,/content/dataset/003_001_006_1249.wav
1250,003,Idgham,001,Yasser Aldosri,007,ادغام تنوين المدثر.m4a,003_001_007_1250.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين المدثر.m4a,/content/dataset/003_001_007_1250.wav
1251,003,Idgham,001,Yasser Aldosri,008,ادغام تنوين سورة الانسان .m4a,003_001_008_1251.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة الانسان .m4a,/content/dataset/003_001_008_1251.wav
1252,003,Idgham,001,Yasser Aldosri,009,ادغام تنوين سورة الانسان _1.m4a,003_001_009_1252.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة الانسان _1.m4a,/content/dataset/003_001_009_1252.wav
1253,003,Idgham,001,Yasser Aldosri,010,ادغام تنوين سورة الانسان _2.m4a,003_001_010_1253.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة الانسان _2.m4a,/content/dataset/003_001_010_1253.wav
1254,003,Idgham,001,Yasser Aldosri,011,ادغام تنوين سورة القيامة.m4a,003_001_011_1254.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة القيامة.m4a,/content/dataset/003_001_011_1254.wav
1255,003,Idgham,001,Yasser Aldosri,012,ادغام تنوين سورة القيامة_1.m4a,003_001_012_1255.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة القيامة_1.m4a,/content/dataset/003_001_012_1255.wav
1256,003,Idgham,001,Yasser Aldosri,013,ادغام تنوين سورة القيامة_2.m4a,003_001_013_1256.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة القيامة_2.m4a,/content/dataset/003_001_013_1256.wav
1257,003,Idgham,001,Yasser Aldosri,014,ادغام تنوين سورة القيامة_3.m4a,003_001_014_1257.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة القيامة_3.m4a,/content/dataset/003_001_014_1257.wav
1258,003,Idgham,001,Yasser Aldosri,015,ادغام تنوين سورة المدثر .m4a,003_001_015_1258.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة المدثر .m4a,/content/dataset/003_001_015_1258.wav
1259,003,Idgham,001,Yasser Aldosri,016,ادغام تنوين سورة المدثر _1.m4a,003_001_016_1259.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة المدثر _1.m4a,/content/dataset/003_001_016_1259.wav
1260,003,Idgham,001,Yasser Aldosri,017,ادغام تنوين سورة المدثر _2.m4a,003_001_017_1260.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة المدثر _2.m4a,/content/dataset/003_001_017_1260.wav
1261,003,Idgham,001,Yasser Aldosri,018,ادغام تنوين سورة المدثر _2_1.m4a,003_001_018_1261.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة المدثر _2_1.m4a,/content/dataset/003_001_018_1261.wav
1262,003,Idgham,001,Yasser Aldosri,019,ادغام تنوين سورة المدثر _2_2.m4a,003_001_019_1262.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة المدثر _2_2.m4a,/content/dataset/003_001_019_1262.wav
1263,003,Idgham,001,Yasser Aldosri,020,ادغام تنوين سورة المدثر _2_3.m4a,003_001_020_1263.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة المدثر _2_3.m4a,/content/dataset/003_001_020_1263.wav
1264,003,Idgham,001,Yasser Aldosri,021,ادغام تنوين سورة المدثر _3.m4a,003_001_021_1264.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة المدثر _3.m4a,/content/dataset/003_001_021_1264.wav
1265,003,Idgham,001,Yasser Aldosri,022,ادغام تنوين سورة المدثر _4.m4a,003_001_022_1265.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة المدثر _4.m4a,/content/dataset/003_001_022_1265.wav
1266,003,Idgham,001,Yasser Aldosri,023,ادغام تنوين سورة المدثر __1.m4a,003_001_023_1266.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام تنوين سورة المدثر __1.m4a,/content/dataset/003_001_023_1266.wav
1267,003,Idgham,001,Yasser Aldosri,024,ادغام ن ساكنة سورة الانسان .m4a,003_001_024_1267.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ن ساكنة سورة الانسان .m4a,/content/dataset/003_001_024_1267.wav
1268,003,Idgham,001,Yasser Aldosri,025,ادغام ن ساكنة سورة القيامة.m4a,003_001_025_1268.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ن ساكنة سورة القيامة.m4a,/content/dataset/003_001_025_1268.wav
1269,003,Idgham,001,Yasser Aldosri,026,ادغام ن ساكنة سورة القيامة_1.m4a,003_001_026_1269.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ن ساكنة سورة القيامة_1.m4a,/content/dataset/003_001_026_1269.wav
1270,003,Idgham,001,Yasser Aldosri,027,ادغام ن ساكنة سورة المدثر .m4a,003_001_027_1270.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ن ساكنة سورة المدثر .m4a,/content/dataset/003_001_027_1270.wav
1271,003,Idgham,001,Yasser Aldosri,028,ادغام ن ساكنةسورة الانسان .m4a,003_001_028_1271.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ن ساكنةسورة الانسان .m4a,/content/dataset/003_001_028_1271.wav
1272,003,Idgham,001,Yasser Aldosri,029,ادغام ن ساكنةسورة القيامة.m4a,003_001_029_1272.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ن ساكنةسورة القيامة.m4a,/content/dataset/003_001_029_1272.wav
1273,003,Idgham,001,Yasser Aldosri,030,ادغام ن ساكنةسورة القيامة_1.m4a,003_001_030_1273.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ن ساكنةسورة القيامة_1.m4a,/content/dataset/003_001_030_1273.wav
1274,003,Idgham,001,Yasser Aldosri,031,ادغام ن ساكنةسورة المدثر .m4a,003_001_031_1274.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ن ساكنةسورة المدثر .m4a,/content/dataset/003_001_031_1274.wav
1275,003,Idgham,001,Yasser Aldosri,032,ادغام ن ساكنةسورة المدثر _1.m4a,003_001_032_1275.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام ن ساكنةسورة المدثر _1.m4a,/content/dataset/003_001_032_1275.wav
1276,003,Idgham,001,Yasser Aldosri,033,ادغام+اخفاء_2_6.mp3,003_001_033_1276.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام+اخفاء_2_6.mp3,/content/dataset/003_001_033_1276.wav
1277,003,Idgham,001,Yasser Aldosri,034,ادغام_1.mp3,003_001_034_1277.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام_1.mp3,/content/dataset/003_001_034_1277.wav
1278,003,Idgham,001,Yasser Aldosri,035,ادغام_2.mp3,003_001_035_1278.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام_2.mp3,/content/dataset/003_001_035_1278.wav
1279,003,Idgham,001,Yasser Aldosri,036,ادغام_3.mp3,003_001_036_1279.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام_3.mp3,/content/dataset/003_001_036_1279.wav
1280,003,Idgham,001,Yasser Aldosri,037,ادغام_ت_6.mp3,003_001_037_1280.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام_ت_6.mp3,/content/dataset/003_001_037_1280.wav
1281,003,Idgham,001,Yasser Aldosri,038,ادغام_ت_8.mp3,003_001_038_1281.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام_ت_8.mp3,/content/dataset/003_001_038_1281.wav
1282,003,Idgham,001,Yasser Aldosri,039,ادغام_ت_8_1.mp3,003_001_039_1282.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام_ت_8_1.mp3,/content/dataset/003_001_039_1282.wav
1283,003,Idgham,001,Yasser Aldosri,040,ادغام_م_8.mp3,003_001_040_1283.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام_م_8.mp3,/content/dataset/003_001_040_1283.wav
1284,003,Idgham,001,Yasser Aldosri,041,ادغام_م_8_1.mp3,003_001_041_1284.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/ادغام_م_8_1.mp3,/content/dataset/003_001_041_1284.wav
1285,003,Idgham,001,Yasser Aldosri,042,دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1.m4a,003_001_042_1285.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1.m4a,/content/dataset/003_001_042_1285.wav
1286,003,Idgham,001,Yasser Aldosri,043,دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1_1.m4a,003_001_043_1286.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1_1.m4a,/content/dataset/003_001_043_1286.wav
1287,003,Idgham,001,Yasser Aldosri,044,دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1_3.m4a,003_001_044_1287.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1_3.m4a,/content/dataset/003_001_044_1287.wav
1288,003,Idgham,001,Yasser Aldosri,045,دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1_4.m4a,003_001_045_1288.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1_4.m4a,/content/dataset/003_001_045_1288.wav
1289,003,Idgham,001,Yasser Aldosri,046,دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1_5.m4a,003_001_046_1289.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1_5.m4a,/content/dataset/003_001_046_1289.wav
1290,003,Idgham,001,Yasser Aldosri,047,دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1_6.m4a,003_001_047_1290.wav,/content/drive/MyDrive/DATASET/Motaz_Yasser/IDGHAM/دغ الشيخ ياسر الدوسري سورة الإنسان(M4A_128K)_1_1_6.m4a,/content/dataset/003_001_047_1290.wav
